rep,ID,time,prediction_iwRes,iwRes_simulated,iwRes_simulated_simBlq,censored,split,color,filter
3,15,56.4,6.14202,0.645704,0.645704,0,All,#4682B4,0
4,15,56.4,12.7508,-0.959771,-0.959771,0,All,#4682B4,0
1,16,46.15,8.78699,-0.142598,-0.142598,0,All,#4682B4,0
2,16,46.15,9.82954,-0.395866,-0.395866,0,All,#4682B4,0
3,16,46.15,6.41723,0.43309,0.43309,0,All,#4682B4,0
4,16,46.15,4.49613,0.899784,0.899784,0,All,#4682B4,0
1,16,69.8667,16.9127,-0.901928,-0.901928,0,All,#4682B4,0
2,16,69.8667,18.9643,-1.40032,-1.40032,0,All,#4682B4,0
3,16,69.8667,12.394,0.195809,0.195809,0,All,#4682B4,0
4,16,69.8667,9.74023,0.840482,0.840482,0,All,#4682B4,0
1,17,31.85,11.5381,-0.106432,-0.106432,0,All,#4682B4,0
2,17,31.85,12.2551,-0.280619,-0.280619,0,All,#4682B4,0
3,17,31.85,11.6408,-0.131384,-0.131384,0,All,#4682B4,0
4,17,31.85,9.21488,0.457952,0.457952,0,All,#4682B4,0
1,17,79.5667,16.6601,-0.330398,-0.330398,0,All,#4682B4,0
2,17,79.5667,19.3039,-0.972681,-0.972681,0,All,#4682B4,0
3,17,79.5667,15.9066,-0.147366,-0.147366,0,All,#4682B4,0
4,17,79.5667,11.9433,0.815439,0.815439,0,All,#4682B4,0
1,18,285.267,27.1698,-1.08585,-1.08585,0,All,#4682B4,0
2,18,285.267,20.3509,0.570658,0.570658,0,All,#4682B4,0
3,18,285.267,21.5684,0.27489,0.27489,0,All,#4682B4,0
4,18,285.267,22.5314,0.040946,0.040946,0,All,#4682B4,0
1,18,310.833,28.9787,-0.796502,-0.796502,0,All,#4682B4,0
2,18,310.833,20.7746,1.19652,1.19652,0,All,#4682B4,0
3,18,310.833,18.998,1.62811,1.62811,0,All,#4682B4,0
4,18,310.833,22.777,0.710085,0.710085,0,All,#4682B4,0
1,19,22.5,13.678,0.758439,0.758439,0,All,#4682B4,0
2,19,22.5,20.1812,-0.821385,-0.821385,0,All,#4682B4,0
3,19,22.5,17.7475,-0.23017,-0.23017,0,All,#4682B4,0
4,19,22.5,16.9457,-0.035405,-0.035405,0,All,#4682B4,0
1,19,58.4833,23.7952,0.5842,0.5842,0,All,#4682B4,0
2,19,58.4833,31.0693,-1.1829,-1.1829,0,All,#4682B4,0
3,19,58.4833,29.2323,-0.736643,-0.736643,0,All,#4682B4,0
4,19,58.4833,21.2141,1.21123,1.21123,0,All,#4682B4,0
1,20,10.1833,10.5505,1.37245,1.37245,0,All,#4682B4,0
2,20,10.1833,9.80674,1.55312,1.55312,0,All,#4682B4,0
3,20,10.1833,14.5194,0.408269,0.408269,0,All,#4682B4,0
4,20,10.1833,10.2244,1.45166,1.45166,0,All,#4682B4,0
1,21,33.8167,15.514,1.35701,1.35701,0,All,#4682B4,0
