id,importanceSampling
962,19.549330
963,11.765235
964,17.947834
965,4.674832
966,21.534625
967,12.280745
968,21.686749
969,5.799270
970,5.719485
971,18.729138
972,4.931975
973,12.523094
974,9.306513
975,6.377924
976,6.536267
977,15.435219
978,8.104312
979,6.586887
980,15.665389
981,7.137801
982,7.121044
983,13.845352
984,20.951867
985,12.035241
987,8.397834
988,14.470104
989,11.961974
990,6.446933
991,12.718379
992,6.072895
993,14.731376
994,12.542613
995,6.651962
996,7.447428
997,13.125331
998,13.405419
999,10.142069
1000,4.745827
1001,12.297221
1002,12.760350
1003,9.740491
1004,6.163624
